sample_id,dataset,label,original_sample_id,split
medhallu_6819::factual,medhallu,0,medhallu_6819,train
medhallu_682::hallucinated,medhallu,1,medhallu_682,test
medhallu_682::factual,medhallu,0,medhallu_682,test
medhallu_6820::hallucinated,medhallu,1,medhallu_6820,train
medhallu_6820::factual,medhallu,0,medhallu_6820,train
medhallu_6821::hallucinated,medhallu,1,medhallu_6821,train
medhallu_6821::factual,medhallu,0,medhallu_6821,train
medhallu_6822::hallucinated,medhallu,1,medhallu_6822,train
medhallu_6822::factual,medhallu,0,medhallu_6822,train
medhallu_6823::hallucinated,medhallu,1,medhallu_6823,train
medhallu_6823::factual,medhallu,0,medhallu_6823,train
medhallu_6824::hallucinated,medhallu,1,medhallu_6824,dev
medhallu_6824::factual,medhallu,0,medhallu_6824,dev
medhallu_6825::hallucinated,medhallu,1,medhallu_6825,train
medhallu_6825::factual,medhallu,0,medhallu_6825,train
medhallu_6826::hallucinated,medhallu,1,medhallu_6826,dev
medhallu_6826::factual,medhallu,0,medhallu_6826,dev
medhallu_6827::hallucinated,medhallu,1,medhallu_6827,train
medhallu_6827::factual,medhallu,0,medhallu_6827,train
medhallu_6828::hallucinated,medhallu,1,medhallu_6828,train
medhallu_6828::factual,medhallu,0,medhallu_6828,train
medhallu_6829::hallucinated,medhallu,1,medhallu_6829,train
medhallu_6829::factual,medhallu,0,medhallu_6829,train
medhallu_683::hallucinated,medhallu,1,medhallu_683,train
medhallu_683::factual,medhallu,0,medhallu_683,train
medhallu_6830::hallucinated,medhallu,1,medhallu_6830,dev
medhallu_6830::factual,medhallu,0,medhallu_6830,dev
medhallu_6831::hallucinated,medhallu,1,medhallu_6831,train
medhallu_6831::factual,medhallu,0,medhallu_6831,train
medhallu_6832::hallucinated,medhallu,1,medhallu_6832,train
medhallu_6832::factual,medhallu,0,medhallu_6832,train
medhallu_6833::hallucinated,medhallu,1,medhallu_6833,train
medhallu_6833::factual,medhallu,0,medhallu_6833,train
medhallu_6834::hallucinated,medhallu,1,medhallu_6834,test
medhallu_6834::factual,medhallu,0,medhallu_6834,test
medhallu_6835::hallucinated,medhallu,1,medhallu_6835,dev
medhallu_6835::factual,medhallu,0,medhallu_6835,dev
medhallu_6836::hallucinated,medhallu,1,medhallu_6836,dev
medhallu_6836::factual,medhallu,0,medhallu_6836,dev
medhallu_6837::hallucinated,medhallu,1,medhallu_6837,train
medhallu_6837::factual,medhallu,0,medhallu_6837,train
medhallu_6838::hallucinated,medhallu,1,medhallu_6838,test
medhallu_6838::factual,medhallu,0,medhallu_6838,test
medhallu_6839::hallucinated,medhallu,1,medhallu_6839,dev
medhallu_6839::factual,medhallu,0,medhallu_6839,dev
medhallu_684::hallucinated,medhallu,1,medhallu_684,train
medhallu_684::factual,medhallu,0,medhallu_684,train
medhallu_6840::hallucinated,medhallu,1,medhallu_6840,dev
medhallu_6840::factual,medhallu,0,medhallu_6840,dev
medhallu_6841::hallucinated,medhallu,1,medhallu_6841,train
medhallu_6841::factual,medhallu,0,medhallu_6841,train
medhallu_6842::hallucinated,medhallu,1,medhallu_6842,dev
medhallu_6842::factual,medhallu,0,medhallu_6842,dev
medhallu_6843::hallucinated,medhallu,1,medhallu_6843,train
medhallu_6843::factual,medhallu,0,medhallu_6843,train
medhallu_6844::hallucinated,medhallu,1,medhallu_6844,test
medhallu_6844::factual,medhallu,0,medhallu_6844,test
medhallu_6845::hallucinated,medhallu,1,medhallu_6845,test
medhallu_6845::factual,medhallu,0,medhallu_6845,test
medhallu_6846::hallucinated,medhallu,1,medhallu_6846,dev
medhallu_6846::factual,medhallu,0,medhallu_6846,dev
medhallu_6847::hallucinated,medhallu,1,medhallu_6847,train
medhallu_6847::factual,medhallu,0,medhallu_6847,train
medhallu_6848::hallucinated,medhallu,1,medhallu_6848,train
medhallu_6848::factual,medhallu,0,medhallu_6848,train
medhallu_6849::hallucinated,medhallu,1,medhallu_6849,train
medhallu_6849::factual,medhallu,0,medhallu_6849,train
medhallu_685::hallucinated,medhallu,1,medhallu_685,dev
medhallu_685::factual,medhallu,0,medhallu_685,dev
medhallu_6850::hallucinated,medhallu,1,medhallu_6850,dev
medhallu_6850::factual,medhallu,0,medhallu_6850,dev
medhallu_6851::hallucinated,medhallu,1,medhallu_6851,train
medhallu_6851::factual,medhallu,0,medhallu_6851,train
medhallu_6852::hallucinated,medhallu,1,medhallu_6852,train
medhallu_6852::factual,medhallu,0,medhallu_6852,train
medhallu_6853::hallucinated,medhallu,1,medhallu_6853,test
medhallu_6853::factual,medhallu,0,medhallu_6853,test
medhallu_6854::hallucinated,medhallu,1,medhallu_6854,train
medhallu_6854::factual,medhallu,0,medhallu_6854,train
medhallu_6855::hallucinated,medhallu,1,medhallu_6855,train
medhallu_6855::factual,medhallu,0,medhallu_6855,train
medhallu_6856::hallucinated,medhallu,1,medhallu_6856,test
medhallu_6856::factual,medhallu,0,medhallu_6856,test
medhallu_6857::hallucinated,medhallu,1,medhallu_6857,train
medhallu_6857::factual,medhallu,0,medhallu_6857,train
medhallu_6858::hallucinated,medhallu,1,medhallu_6858,train
medhallu_6858::factual,medhallu,0,medhallu_6858,train
medhallu_6859::hallucinated,medhallu,1,medhallu_6859,train
medhallu_6859::factual,medhallu,0,medhallu_6859,train
medhallu_686::hallucinated,medhallu,1,medhallu_686,train
medhallu_686::factual,medhallu,0,medhallu_686,train
medhallu_6860::hallucinated,medhallu,1,medhallu_6860,dev
medhallu_6860::factual,medhallu,0,medhallu_6860,dev
medhallu_6861::hallucinated,medhallu,1,medhallu_6861,dev
medhallu_6861::factual,medhallu,0,medhallu_6861,dev
medhallu_6862::hallucinated,medhallu,1,medhallu_6862,train
medhallu_6862::factual,medhallu,0,medhallu_6862,train
medhallu_6863::hallucinated,medhallu,1,medhallu_6863,dev
medhallu_6863::factual,medhallu,0,medhallu_6863,dev
medhallu_6864::hallucinated,medhallu,1,medhallu_6864,test
medhallu_6864::factual,medhallu,0,medhallu_6864,test
medhallu_6865::hallucinated,medhallu,1,medhallu_6865,dev
medhallu_6865::factual,medhallu,0,medhallu_6865,dev
medhallu_6866::hallucinated,medhallu,1,medhallu_6866,train
medhallu_6866::factual,medhallu,0,medhallu_6866,train
medhallu_6867::hallucinated,medhallu,1,medhallu_6867,dev
medhallu_6867::factual,medhallu,0,medhallu_6867,dev
medhallu_6868::hallucinated,medhallu,1,medhallu_6868,dev
medhallu_6868::factual,medhallu,0,medhallu_6868,dev
medhallu_6869::hallucinated,medhallu,1,medhallu_6869,train
medhallu_6869::factual,medhallu,0,medhallu_6869,train
medhallu_687::hallucinated,medhallu,1,medhallu_687,train
medhallu_687::factual,medhallu,0,medhallu_687,train
medhallu_6870::hallucinated,medhallu,1,medhallu_6870,train
medhallu_6870::factual,medhallu,0,medhallu_6870,train
medhallu_6871::hallucinated,medhallu,1,medhallu_6871,dev
medhallu_6871::factual,medhallu,0,medhallu_6871,dev
medhallu_6872::hallucinated,medhallu,1,medhallu_6872,dev
medhallu_6872::factual,medhallu,0,medhallu_6872,dev
medhallu_6873::hallucinated,medhallu,1,medhallu_6873,test
medhallu_6873::factual,medhallu,0,medhallu_6873,test
medhallu_6874::hallucinated,medhallu,1,medhallu_6874,train
medhallu_6874::factual,medhallu,0,medhallu_6874,train
medhallu_6875::hallucinated,medhallu,1,medhallu_6875,dev
medhallu_6875::factual,medhallu,0,medhallu_6875,dev
medhallu_6876::hallucinated,medhallu,1,medhallu_6876,train
medhallu_6876::factual,medhallu,0,medhallu_6876,train
medhallu_6877::hallucinated,medhallu,1,medhallu_6877,train
medhallu_6877::factual,medhallu,0,medhallu_6877,train
medhallu_6878::hallucinated,medhallu,1,medhallu_6878,train
medhallu_6878::factual,medhallu,0,medhallu_6878,train
medhallu_6879::hallucinated,medhallu,1,medhallu_6879,test
medhallu_6879::factual,medhallu,0,medhallu_6879,test
medhallu_688::hallucinated,medhallu,1,medhallu_688,train
medhallu_688::factual,medhallu,0,medhallu_688,train
medhallu_6880::hallucinated,medhallu,1,medhallu_6880,test
medhallu_6880::factual,medhallu,0,medhallu_6880,test
medhallu_6881::hallucinated,medhallu,1,medhallu_6881,test
medhallu_6881::factual,medhallu,0,medhallu_6881,test
medhallu_6882::hallucinated,medhallu,1,medhallu_6882,train
medhallu_6882::factual,medhallu,0,medhallu_6882,train
medhallu_6883::hallucinated,medhallu,1,medhallu_6883,train
medhallu_6883::factual,medhallu,0,medhallu_6883,train
medhallu_6884::hallucinated,medhallu,1,medhallu_6884,test
medhallu_6884::factual,medhallu,0,medhallu_6884,test
medhallu_6885::hallucinated,medhallu,1,medhallu_6885,dev
medhallu_6885::factual,medhallu,0,medhallu_6885,dev
medhallu_6886::hallucinated,medhallu,1,medhallu_6886,test
medhallu_6886::factual,medhallu,0,medhallu_6886,test
medhallu_6887::hallucinated,medhallu,1,medhallu_6887,train
medhallu_6887::factual,medhallu,0,medhallu_6887,train
medhallu_6888::hallucinated,medhallu,1,medhallu_6888,dev
medhallu_6888::factual,medhallu,0,medhallu_6888,dev
medhallu_6889::hallucinated,medhallu,1,medhallu_6889,dev
medhallu_6889::factual,medhallu,0,medhallu_6889,dev
medhallu_689::hallucinated,medhallu,1,medhallu_689,train
medhallu_689::factual,medhallu,0,medhallu_689,train
medhallu_6890::hallucinated,medhallu,1,medhallu_6890,dev
medhallu_6890::factual,medhallu,0,medhallu_6890,dev
medhallu_6891::hallucinated,medhallu,1,medhallu_6891,dev
medhallu_6891::factual,medhallu,0,medhallu_6891,dev
medhallu_6892::hallucinated,medhallu,1,medhallu_6892,train
medhallu_6892::factual,medhallu,0,medhallu_6892,train
medhallu_6893::hallucinated,medhallu,1,medhallu_6893,test
medhallu_6893::factual,medhallu,0,medhallu_6893,test
medhallu_6894::hallucinated,medhallu,1,medhallu_6894,train
medhallu_6894::factual,medhallu,0,medhallu_6894,train
medhallu_6895::hallucinated,medhallu,1,medhallu_6895,train
medhallu_6895::factual,medhallu,0,medhallu_6895,train
medhallu_6896::hallucinated,medhallu,1,medhallu_6896,train
medhallu_6896::factual,medhallu,0,medhallu_6896,train
medhallu_6897::hallucinated,medhallu,1,medhallu_6897,dev
medhallu_6897::factual,medhallu,0,medhallu_6897,dev
medhallu_6898::hallucinated,medhallu,1,medhallu_6898,test
medhallu_6898::factual,medhallu,0,medhallu_6898,test
medhallu_6899::hallucinated,medhallu,1,medhallu_6899,train
medhallu_6899::factual,medhallu,0,medhallu_6899,train
medhallu_69::hallucinated,medhallu,1,medhallu_69,train
medhallu_69::factual,medhallu,0,medhallu_69,train
medhallu_690::hallucinated,medhallu,1,medhallu_690,dev
medhallu_690::factual,medhallu,0,medhallu_690,dev
medhallu_6900::hallucinated,medhallu,1,medhallu_6900,train
medhallu_6900::factual,medhallu,0,medhallu_6900,train
medhallu_6901::hallucinated,medhallu,1,medhallu_6901,dev
medhallu_6901::factual,medhallu,0,medhallu_6901,dev
medhallu_6902::hallucinated,medhallu,1,medhallu_6902,dev
medhallu_6902::factual,medhallu,0,medhallu_6902,dev
medhallu_6903::hallucinated,medhallu,1,medhallu_6903,test
medhallu_6903::factual,medhallu,0,medhallu_6903,test
medhallu_6904::hallucinated,medhallu,1,medhallu_6904,test
medhallu_6904::factual,medhallu,0,medhallu_6904,test
medhallu_6905::hallucinated,medhallu,1,medhallu_6905,train
medhallu_6905::factual,medhallu,0,medhallu_6905,train
medhallu_6906::hallucinated,medhallu,1,medhallu_6906,test
medhallu_6906::factual,medhallu,0,medhallu_6906,test
medhallu_6907::hallucinated,medhallu,1,medhallu_6907,train
medhallu_6907::factual,medhallu,0,medhallu_6907,train
medhallu_6908::hallucinated,medhallu,1,medhallu_6908,dev
medhallu_6908::factual,medhallu,0,medhallu_6908,dev
medhallu_6909::hallucinated,medhallu,1,medhallu_6909,train
medhallu_6909::factual,medhallu,0,medhallu_6909,train
medhallu_691::hallucinated,medhallu,1,medhallu_691,train
medhallu_691::factual,medhallu,0,medhallu_691,train
medhallu_6910::hallucinated,medhallu,1,medhallu_6910,train
medhallu_6910::factual,medhallu,0,medhallu_6910,train
medhallu_6911::hallucinated,medhallu,1,medhallu_6911,train
medhallu_6911::factual,medhallu,0,medhallu_6911,train
medhallu_6912::hallucinated,medhallu,1,medhallu_6912,train
medhallu_6912::factual,medhallu,0,medhallu_6912,train
medhallu_6913::hallucinated,medhallu,1,medhallu_6913,dev
medhallu_6913::factual,medhallu,0,medhallu_6913,dev
medhallu_6914::hallucinated,medhallu,1,medhallu_6914,train
medhallu_6914::factual,medhallu,0,medhallu_6914,train
medhallu_6915::hallucinated,medhallu,1,medhallu_6915,train
medhallu_6915::factual,medhallu,0,medhallu_6915,train
medhallu_6916::hallucinated,medhallu,1,medhallu_6916,train
medhallu_6916::factual,medhallu,0,medhallu_6916,train
medhallu_6917::hallucinated,medhallu,1,medhallu_6917,train
medhallu_6917::factual,medhallu,0,medhallu_6917,train
medhallu_6918::hallucinated,medhallu,1,medhallu_6918,train
medhallu_6918::factual,medhallu,0,medhallu_6918,train
medhallu_6919::hallucinated,medhallu,1,medhallu_6919,test
medhallu_6919::factual,medhallu,0,medhallu_6919,test
medhallu_692::hallucinated,medhallu,1,medhallu_692,dev
medhallu_692::factual,medhallu,0,medhallu_692,dev
medhallu_6920::hallucinated,medhallu,1,medhallu_6920,dev
medhallu_6920::factual,medhallu,0,medhallu_6920,dev
medhallu_6921::hallucinated,medhallu,1,medhallu_6921,train
medhallu_6921::factual,medhallu,0,medhallu_6921,train
medhallu_6922::hallucinated,medhallu,1,medhallu_6922,train
medhallu_6922::factual,medhallu,0,medhallu_6922,train
medhallu_6923::hallucinated,medhallu,1,medhallu_6923,train
medhallu_6923::factual,medhallu,0,medhallu_6923,train
medhallu_6924::hallucinated,medhallu,1,medhallu_6924,train
medhallu_6924::factual,medhallu,0,medhallu_6924,train
medhallu_6925::hallucinated,medhallu,1,medhallu_6925,dev
medhallu_6925::factual,medhallu,0,medhallu_6925,dev
medhallu_6926::hallucinated,medhallu,1,medhallu_6926,train
medhallu_6926::factual,medhallu,0,medhallu_6926,train
medhallu_6927::hallucinated,medhallu,1,medhallu_6927,test
medhallu_6927::factual,medhallu,0,medhallu_6927,test
medhallu_6928::hallucinated,medhallu,1,medhallu_6928,test
medhallu_6928::factual,medhallu,0,medhallu_6928,test
medhallu_6929::hallucinated,medhallu,1,medhallu_6929,train
medhallu_6929::factual,medhallu,0,medhallu_6929,train
medhallu_693::hallucinated,medhallu,1,medhallu_693,train
medhallu_693::factual,medhallu,0,medhallu_693,train
medhallu_6930::hallucinated,medhallu,1,medhallu_6930,train
medhallu_6930::factual,medhallu,0,medhallu_6930,train
medhallu_6931::hallucinated,medhallu,1,medhallu_6931,train
medhallu_6931::factual,medhallu,0,medhallu_6931,train
medhallu_6932::hallucinated,medhallu,1,medhallu_6932,test
medhallu_6932::factual,medhallu,0,medhallu_6932,test
medhallu_6933::hallucinated,medhallu,1,medhallu_6933,test
medhallu_6933::factual,medhallu,0,medhallu_6933,test
medhallu_6934::hallucinated,medhallu,1,medhallu_6934,dev
medhallu_6934::factual,medhallu,0,medhallu_6934,dev
medhallu_6935::hallucinated,medhallu,1,medhallu_6935,test
medhallu_6935::factual,medhallu,0,medhallu_6935,test
medhallu_6936::hallucinated,medhallu,1,medhallu_6936,train
medhallu_6936::factual,medhallu,0,medhallu_6936,train
medhallu_6937::hallucinated,medhallu,1,medhallu_6937,train
medhallu_6937::factual,medhallu,0,medhallu_6937,train
medhallu_6938::hallucinated,medhallu,1,medhallu_6938,dev
medhallu_6938::factual,medhallu,0,medhallu_6938,dev
medhallu_6939::hallucinated,medhallu,1,medhallu_6939,train
medhallu_6939::factual,medhallu,0,medhallu_6939,train
medhallu_694::hallucinated,medhallu,1,medhallu_694,train
medhallu_694::factual,medhallu,0,medhallu_694,train
medhallu_6940::hallucinated,medhallu,1,medhallu_6940,test
medhallu_6940::factual,medhallu,0,medhallu_6940,test
medhallu_6941::hallucinated,medhallu,1,medhallu_6941,train
medhallu_6941::factual,medhallu,0,medhallu_6941,train
medhallu_6942::hallucinated,medhallu,1,medhallu_6942,train
medhallu_6942::factual,medhallu,0,medhallu_6942,train
medhallu_6943::hallucinated,medhallu,1,medhallu_6943,train
medhallu_6943::factual,medhallu,0,medhallu_6943,train
medhallu_6944::hallucinated,medhallu,1,medhallu_6944,train
medhallu_6944::factual,medhallu,0,medhallu_6944,train
medhallu_6945::hallucinated,medhallu,1,medhallu_6945,train
medhallu_6945::factual,medhallu,0,medhallu_6945,train
medhallu_6946::hallucinated,medhallu,1,medhallu_6946,train
medhallu_6946::factual,medhallu,0,medhallu_6946,train
medhallu_6947::hallucinated,medhallu,1,medhallu_6947,test
medhallu_6947::factual,medhallu,0,medhallu_6947,test
medhallu_6948::hallucinated,medhallu,1,medhallu_6948,test
medhallu_6948::factual,medhallu,0,medhallu_6948,test
medhallu_6949::hallucinated,medhallu,1,medhallu_6949,train
medhallu_6949::factual,medhallu,0,medhallu_6949,train
medhallu_695::hallucinated,medhallu,1,medhallu_695,train
medhallu_695::factual,medhallu,0,medhallu_695,train
medhallu_6950::hallucinated,medhallu,1,medhallu_6950,train
medhallu_6950::factual,medhallu,0,medhallu_6950,train
medhallu_6951::hallucinated,medhallu,1,medhallu_6951,train
medhallu_6951::factual,medhallu,0,medhallu_6951,train
medhallu_6952::hallucinated,medhallu,1,medhallu_6952,test
medhallu_6952::factual,medhallu,0,medhallu_6952,test
medhallu_6953::hallucinated,medhallu,1,medhallu_6953,train
medhallu_6953::factual,medhallu,0,medhallu_6953,train
medhallu_6954::hallucinated,medhallu,1,medhallu_6954,test
medhallu_6954::factual,medhallu,0,medhallu_6954,test
medhallu_6955::hallucinated,medhallu,1,medhallu_6955,dev
medhallu_6955::factual,medhallu,0,medhallu_6955,dev
medhallu_6956::hallucinated,medhallu,1,medhallu_6956,train
medhallu_6956::factual,medhallu,0,medhallu_6956,train
medhallu_6957::hallucinated,medhallu,1,medhallu_6957,train
medhallu_6957::factual,medhallu,0,medhallu_6957,train
medhallu_6958::hallucinated,medhallu,1,medhallu_6958,train
medhallu_6958::factual,medhallu,0,medhallu_6958,train
medhallu_6959::hallucinated,medhallu,1,medhallu_6959,dev
medhallu_6959::factual,medhallu,0,medhallu_6959,dev
medhallu_696::hallucinated,medhallu,1,medhallu_696,train
medhallu_696::factual,medhallu,0,medhallu_696,train
medhallu_6960::hallucinated,medhallu,1,medhallu_6960,train
medhallu_6960::factual,medhallu,0,medhallu_6960,train
medhallu_6961::hallucinated,medhallu,1,medhallu_6961,train
medhallu_6961::factual,medhallu,0,medhallu_6961,train
medhallu_6962::hallucinated,medhallu,1,medhallu_6962,train
medhallu_6962::factual,medhallu,0,medhallu_6962,train
medhallu_6963::hallucinated,medhallu,1,medhallu_6963,train
medhallu_6963::factual,medhallu,0,medhallu_6963,train
medhallu_6964::hallucinated,medhallu,1,medhallu_6964,dev
medhallu_6964::factual,medhallu,0,medhallu_6964,dev
medhallu_6965::hallucinated,medhallu,1,medhallu_6965,train
medhallu_6965::factual,medhallu,0,medhallu_6965,train
medhallu_6966::hallucinated,medhallu,1,medhallu_6966,train
medhallu_6966::factual,medhallu,0,medhallu_6966,train
medhallu_6967::hallucinated,medhallu,1,medhallu_6967,train
medhallu_6967::factual,medhallu,0,medhallu_6967,train
medhallu_6968::hallucinated,medhallu,1,medhallu_6968,test
medhallu_6968::factual,medhallu,0,medhallu_6968,test
medhallu_6969::hallucinated,medhallu,1,medhallu_6969,train
medhallu_6969::factual,medhallu,0,medhallu_6969,train
medhallu_697::hallucinated,medhallu,1,medhallu_697,test
